Date,Home Team,Away Team,Home Score,Away Score,Play-off Game?,Home Odds,Draw Odds,Away Odds,Bookmakers Surveyed
2012-04-14,Cheetahs,Chiefs,33,39,,2.08,19.41,1.75,10
2012-04-14,Brumbies,Rebels,37,6,,1.47,21.09,2.66,10
2012-04-14,Crusaders,Stormers,31,24,,1.58,19.49,2.39,10
2012-04-13,Force,Waratahs,18,23,,2.31,19.95,1.61,10
2012-04-13,Blues,Sharks,23,29,,1.67,20.05,2.19,10
2012-07-04,Bulls,Crusaders,32,30,,1.69,19.84,2.16,10
2012-07-04,Cheetahs,Lions,26,5,,1.44,21.66,2.77,10
2012-07-04,Highlanders,Stormers,6,21,,1.82,19.39,1.99,10
2012-06-04,Force,Chiefs,12,20,,2.73,20.36,1.46,10
2012-06-04,Reds,Brumbies,20,13,,1.68,20.57,2.18,10
2012-06-04,Hurricanes,Sharks,42,18,,1.97,18.98,1.84,10
2012-05-04,Rebels,Blues,34,23,,3.37,23.0,1.31,10
2012-03-31,Stormers,Bulls,20,17,,1.57,20.28,2.38,10
2012-03-31,Lions,Crusaders,13,23,,3.46,23.52,1.29,10
2012-03-31,Force,Reds,45,19,,2.05,19.54,1.75,10
2012-03-31,Brumbies,Sharks,26,29,,2.12,19.79,1.71,10
2012-03-31,Chiefs,Waratahs,30,13,,1.49,21.33,2.59,10
2012-03-31,Hurricanes,Cheetahs,38,47,,1.27,24.41,3.63,10
2012-03-30,Highlanders,Rebels,43,12,,1.31,22.8,3.37,10
2012-03-24,Lions,Stormers,19,24,,3.53,22.91,1.29,10
2012-03-24,Bulls,Reds,61,8,,1.28,23.34,3.59,10
2012-03-24,Brumbies,Highlanders,33,26,,2.31,20.56,1.61,10
2012-03-24,Crusaders,Cheetahs,28,21,,1.07,34.93,7.43,10
2012-03-24,Waratahs,Sharks,34,30,,1.62,20.45,2.29,10
2012-03-23,Rebels,Force,30,29,,2.06,19.36,1.77,10
2012-03-23,Blues,Hurricanes,25,26,,1.53,20.69,2.5,10
2012-03-18,Rebels,Cheetahs,26,33,,1.56,21.13,2.43,10
2012-03-17,Sharks,Reds,27,22,,1.58,20.0,2.4,10
2012-03-17,Waratahs,Force,20,21,,1.14,26.09,5.29,10
2012-03-17,Hurricanes,Highlanders,17,19,,2.02,19.73,1.81,10
2012-03-16,Stormers,Blues,27,17,,1.4,22.18,2.94,10
2012-03-16,Chiefs,Brumbies,29,22,,1.13,26.45,5.55,10
2012-10-03,Bulls,Blues,23,29,,1.42,20.68,2.86,10
2012-10-03,Sharks,Lions,32,20,,1.19,25.17,4.52,10
2012-10-03,Reds,Rebels,11,6,,1.12,26.3,5.81,10
2012-10-03,Highlanders,Waratahs,18,17,,1.69,19.25,2.19,10
2012-10-03,Brumbies,Cheetahs,24,23,,1.32,22.33,3.38,10
2012-09-03,Force,Hurricanes,19,46,,1.82,18.77,2.01,10
2012-09-03,Crusaders,Chiefs,19,24,,1.41,20.6,2.88,10
2012-03-03,Stormers,Sharks,15,12,,1.49,20.69,2.63,10
2012-03-03,Cheetahs,Bulls,19,51,,2.29,20.27,1.63,10
2012-03-03,Reds,Force,35,20,,1.18,26.2,4.63,10
2012-03-03,Highlanders,Crusaders,27,24,,2.99,21.8,1.39,10
2012-02-03,Lions,Hurricanes,28,30,,1.61,20.0,2.33,10
2012-02-03,Rebels,Waratahs,19,35,,3.06,22.2,1.38,10
2012-02-03,Chiefs,Blues,29,14,Y,2.54,20.2,1.52,10
2012-02-25,Lions,Cheetahs,27,25,Y,1.56,19.52,2.46,10
2012-02-25,Stormers,Hurricanes,39,26,Y,1.19,22.83,4.66,10
2012-02-25,Waratahs,Reds,21,25,Y,1.89,19.22,1.94,10
2012-02-25,Chiefs,Highlanders,19,23,Y,1.36,20.75,3.21,10
2012-02-24,Bulls,Sharks,18,13,,1.74,19.02,2.13,10
2012-02-24,Brumbies,Force,19,17,,1.6,19.81,2.35,10
2012-02-24,Blues,Crusaders,18,19,,1.68,19.43,2.21,10
2011-09-07,Reds,Crusaders,18,13,,2.43,18.5,1.58,10
2011-02-07,Stormers,Crusaders,10,29,,2.15,18.36,1.71,10
2011-02-07,Reds,Blues,30,13,,2.88,20.57,1.41,10
2011-06-25,Crusaders,Sharks,36,8,,1.13,26.25,5.34,10
2011-06-24,Blues,Waratahs,26,13,,1.27,22.71,3.56,10
2011-06-18,Cheetahs,Stormers,34,44,,3.25,21.29,1.33,10
2011-06-18,Bulls,Sharks,23,26,,1.34,21.43,3.15,10
2011-06-18,Waratahs,Brumbies,41,7,,1.26,22.25,3.77,10
2011-06-18,Crusaders,Hurricanes,16,9,,1.27,22.63,3.65,10
2011-06-18,Chiefs,Reds,11,19,,1.73,19.06,2.07,10
2011-06-17,Rebels,Force,24,27,,2.77,20.63,1.43,10
2011-06-17,Blues,Highlanders,33,16,,1.18,24.25,4.49,10
2011-11-06,Stormers,Bulls,16,19,,1.55,19.19,2.42,10
2011-11-06,Lions,Sharks,30,30,,3.66,23.0,1.26,10
2011-11-06,Force,Reds,21,24,,2.54,20.5,1.49,10
2011-11-06,Waratahs,Highlanders,33,7,,1.33,22.25,3.22,10
2011-11-06,Crusaders,Blues,23,16,,1.31,22.38,3.33,10
2011-10-06,Brumbies,Rebels,32,17,,1.21,24.63,4.23,10
2011-10-06,Chiefs,Hurricanes,18,18,,1.45,20.44,2.68,10
2011-04-06,Cheetahs,Sharks,18,23,,2.21,18.57,1.66,10
2011-04-06,Reds,Brumbies,14,22,,1.07,31.75,7.06,10
2011-04-06,Blues,Chiefs,11,16,,1.34,21.38,3.23,10
2011-04-06,Hurricanes,Lions,38,27,,1.16,24.25,4.87,10
2011-03-06,Bulls,Waratahs,23,17,,1.26,22.13,3.75,10
2011-03-06,Rebels,Stormers,3,40,,6.14,27.5,1.11,10
2011-03-06,Highlanders,Force,14,21,,1.28,22.29,3.52,10
2011-05-29,Reds,Crusaders,17,16,,2.17,18.0,1.68,10
2011-05-28,Bulls,Cheetahs,32,21,,1.25,22.57,3.79,10
2011-05-28,Sharks,Waratahs,26,21,,1.45,20.86,2.72,10
2011-05-28,Brumbies,Stormers,3,16,,3.48,22.0,1.29,10
2011-05-28,Highlanders,Lions,22,26,,1.11,26.75,5.92,10
2011-05-27,Hurricanes,Force,34,28,,1.1,27.0,6.44,10
2011-05-21,Sharks,Bulls,23,32,,1.68,19.14,2.17,10
2011-05-21,Cheetahs,Rebels,41,21,,1.07,28.71,7.21,10
2011-05-21,Force,Brumbies,13,13,,1.38,20.5,2.97,10
2011-05-21,Waratahs,Lions,29,12,,1.08,29.5,6.79,10
2011-05-21,Crusaders,Chiefs,25,19,,1.24,22.75,3.9,10
2011-05-20,Blues,Stormers,26,28,,1.4,20.5,2.87,10
2011-05-14,Cheetahs,Crusaders,33,20,,4.7,26.14,1.17,10
2011-05-14,Bulls,Rebels,47,10,,1.02,33.63,11.44,10
2011-05-14,Brumbies,Lions,20,29,,1.12,26.13,5.8,10
2011-05-14,Chiefs,Stormers,30,23,,2.23,18.81,1.64,10
2011-05-13,Reds,Blues,37,31,,1.6,18.63,2.31,10
2011-05-13,Highlanders,Hurricanes,13,6,,1.89,19.0,1.91,10
2011-07-05,Sharks,Brumbies,34,16,,1.12,26.71,5.5,10
2011-07-05,Stormers,Crusaders,14,20,,1.69,19.31,2.13,10
2011-07-05,Waratahs,Force,20,15,,1.35,21.38,3.11,10
2011-07-05,Chiefs,Highlanders,20,7,,1.64,19.44,2.22,10
2011-06-05,Lions,Cheetahs,19,53,,1.84,18.0,1.96,10
2011-06-05,Rebels,Reds,18,33,,6.16,27.75,1.1,10
2011-06-05,Hurricanes,Blues,11,17,,2.44,19.31,1.54,10
2011-04-30,Stormers,Sharks,32,12,,1.49,19.71,2.61,10
2011-04-30,Bulls,Chiefs,43,27,,1.43,20.38,2.81,10
2011-04-30,Force,Crusaders,30,42,,3.2,20.5,1.34,10
2011-04-30,Waratahs,Rebels,28,9,,1.19,25.0,4.53,10
2011-04-30,Hurricanes,Reds,28,26,,2.35,18.88,1.58,10
2011-04-29,Cheetahs,Brumbies,47,36,,1.71,19.14,2.1,10
2011-04-29,Highlanders,Blues,10,15,,2.21,18.75,1.66,10
2011-04-23,Lions,Chiefs,30,34,,2.37,18.94,1.57,10
2011-04-23,Sharks,Hurricanes,40,24,,1.23,22.86,3.98,10
2011-04-23,Force,Bulls,26,21,,2.4,18.81,1.55,10
2011-04-23,Reds,Waratahs,19,15,,1.46,19.63,2.68,10
2011-04-23,Crusaders,Highlanders,18,26,,1.08,30.13,6.98,10
2011-04-22,Blues,Rebels,40,23,,1.02,36.25,12.06,10
2011-04-17,Brumbies,Force,19,27,,1.32,21.75,3.28,10
2011-04-16,Cheetahs,Hurricanes,47,50,,1.79,18.86,2.02,10
2011-04-16,Lions,Stormers,19,33,,4.27,23.38,1.2,10
2011-04-16,Reds,Bulls,39,30,,1.36,21.13,3.08,10
2011-04-16,Blues,Waratahs,31,17,,1.39,20.75,2.91,10
2011-04-15,Rebels,Highlanders,18,40,,2.18,18.56,1.68,10
2011-04-15,Chiefs,Crusaders,16,34,,4.18,24.13,1.21,10
2011-09-04,Sharks,Lions,27,3,,1.18,24.5,4.54,10
2011-09-04,Stormers,Reds,6,19,,1.26,21.13,3.72,10
2011-09-04,Force,Waratahs,3,31,,2.78,20.25,1.42,10
2011-09-04,Brumbies,Hurricanes,17,16,,1.67,18.56,2.19,10
2011-09-04,Crusaders,Bulls,27,0,,1.25,22.13,3.78,10
2011-08-04,Highlanders,Cheetahs,24,21,,1.13,26.5,5.38,10
2011-02-04,Sharks,Stormers,6,16,,1.98,18.5,1.82,10
2011-02-04,Lions,Reds,25,30,,2.9,21.0,1.4,10
2011-02-04,Force,Rebels,25,26,,1.2,23.75,4.29,10
2011-02-04,Hurricanes,Bulls,14,26,,1.58,18.81,2.33,10
2011-02-04,Blues,Cheetahs,29,22,,1.01,37.13,12.13,10
2011-01-04,Waratahs,Chiefs,23,16,,1.37,21.0,3.06,10
2011-01-04,Highlanders,Brumbies,26,20,,1.38,20.78,2.99,10
2011-03-27,Crusaders,Sharks,44,28,,1.18,23.5,4.53,10
2011-03-26,Bulls,Lions,30,23,,1.16,26.0,4.89,10
2011-03-26,Stormers,Force,51,16,,1.18,24.75,4.59,10
2011-03-26,Brumbies,Waratahs,22,29,,2.26,19.19,1.63,10
2011-03-26,Chiefs,Blues,13,16,,2.05,18.44,1.77,10
2011-03-26,Reds,Cheetahs,41,8,,1.07,31.13,7.11,10
2011-03-25,Rebels,Hurricanes,42,25,,4.43,24.25,1.19,10
2011-03-19,Bulls,Stormers,13,23,,1.52,19.31,2.51,10
2011-03-19,Lions,Force,15,27,,1.57,19.31,2.36,10
2011-03-19,Waratahs,Cheetahs,3,23,,1.03,33.86,9.54,10
2011-03-19,Blues,Hurricanes,41,17,,1.55,19.44,2.42,10
2011-03-19,Highlanders,Crusaders,13,44,,4.31,24.0,1.2,10
2011-03-18,Reds,Rebels,53,3,,1.08,30.13,7.01,10
2011-03-18,Chiefs,Sharks,15,9,,1.75,18.94,2.06,10
2011-12-03,Cheetahs,Lions,20,25,,1.73,18.44,2.09,10
2011-12-03,Force,Blues,22,22,,3.28,22.13,1.32,10
2011-12-03,Hurricanes,Chiefs,29,26,,1.51,20.25,2.52,10
2011-11-03,Stormers,Highlanders,18,6,,1.39,20.75,2.95,10
2011-11-03,Rebels,Sharks,32,34,,4.66,24.13,1.18,10
2011-11-03,Crusaders,Brumbies,52,10,,1.08,30.25,7.12,10
2011-05-03,Bulls,Highlanders,28,35,,1.12,28.57,5.83,10
2011-05-03,Stormers,Cheetahs,21,15,,1.17,25.14,4.69,10
2011-05-03,Force,Sharks,12,39,,2.3,18.83,1.61,10
2011-05-03,Brumbies,Reds,25,31,,1.41,20.43,2.85,10
2011-05-03,Chiefs,Rebels,38,10,,1.13,27.71,5.35,10
2011-04-03,Lions,Blues,32,41,,2.22,18.79,1.64,10
2011-04-03,Crusaders,Waratahs,33,18,,1.48,19.83,2.62,10
2011-02-26,Stormers,Lions,19,16,,1.18,25.0,4.56,10
2011-02-26,Sharks,Blues,26,12,,1.53,18.92,2.49,10
2011-02-26,Waratahs,Reds,30,6,,1.36,21.17,3.07,10
2011-02-25,Cheetahs,Bulls,23,25,,5.77,28.29,1.12,10
2011-02-25,Rebels,Brumbies,25,24,,5.68,27.33,1.13,10
2011-02-25,Highlanders,Chiefs,23,13,,2.41,18.92,1.57,10
2011-02-20,Reds,Force,21,20,,1.17,25.0,4.74,10
2011-02-19,Lions,Bulls,20,24,,5.38,28.17,1.13,10
2011-02-19,Sharks,Cheetahs,24,9,,1.14,27.14,5.21,10
2011-02-19,Brumbies,Chiefs,28,20,,1.67,18.92,2.2,10
2011-02-19,Blues,Crusaders,24,22,,2.04,18.92,1.78,10
2011-02-18,Rebels,Waratahs,0,43,,3.44,22.5,1.31,10
2011-02-18,Hurricanes,Highlanders,9,14,,1.13,28.5,5.56,10
2010-05-29,Bulls,Stormers,25,17,,1.47,20.0,2.7,10
2010-05-22,Stormers,Waratahs,25,6,,1.32,21.14,3.34,10
2010-05-22,Bulls,Crusaders,39,24,,1.4,20.71,2.94,10
2010-05-15,Stormers,Bulls,38,10,,1.11,27.14,6.23,10
2010-05-15,Cheetahs,Lions,59,10,,1.14,24.57,5.17,10
2010-05-15,Reds,Highlanders,38,36,,1.18,24.14,4.62,10
2010-05-15,Blues,Chiefs,30,20,,1.17,25.14,4.73,10
2010-05-14,Sharks,Force,27,22,,1.14,26.86,5.1,10
2010-05-14,Waratahs,Hurricanes,32,16,,1.63,20.29,2.23,10
2010-05-14,Crusaders,Brumbies,40,22,,1.4,21.86,2.91,10
2010-08-05,Sharks,Stormers,20,14,,2.7,20.57,1.45,10
2010-08-05,Cheetahs,Force,29,14,,1.98,18.67,1.82,10
2010-08-05,Lions,Blues,14,56,,3.43,22.0,1.3,10
2010-08-05,Brumbies,Highlanders,31,3,,1.13,27.29,5.25,10
2010-08-05,Chiefs,Waratahs,19,46,,2.15,19.14,1.69,10
2010-07-05,Bulls,Crusaders,40,35,,1.27,23.29,3.66,10
2010-07-05,Hurricanes,Reds,44,21,,1.43,21.43,2.75,10
2010-01-05,Bulls,Sharks,27,19,,1.28,22.0,3.59,10
2010-01-05,Lions,Force,12,33,,2.39,19.43,1.56,10
2010-01-05,Cheetahs,Blues,36,32,,2.78,20.43,1.42,10
2010-01-05,Brumbies,Reds,32,12,,1.85,17.71,1.96,10
2010-01-05,Hurricanes,Chiefs,33,27,,1.16,25.57,4.96,10
2010-04-30,Stormers,Crusaders,42,14,,1.56,19.43,2.4,10
2010-04-30,Highlanders,Waratahs,26,10,,2.78,20.29,1.43,10
2010-04-24,Sharks,Blues,23,10,,1.57,19.29,2.36,10
2010-04-24,Bulls,Lions,51,11,,1.03,35.71,10.64,10
2010-04-24,Waratahs,Brumbies,19,12,,1.55,19.29,2.4,10
2010-04-24,Highlanders,Hurricanes,31,33,,3.35,21.14,1.32,10
2010-04-23,Force,Crusaders,24,16,,5.03,24.71,1.15,10
2010-04-23,Reds,Stormers,16,13,,2.04,18.43,1.78,10
2010-04-23,Chiefs,Cheetahs,25,25,,1.06,32.86,7.56,10
2010-04-17,Lions,Sharks,28,32,,4.23,23.57,1.21,10
2010-04-17,Reds,Bulls,19,12,,2.32,20.0,1.59,10
2010-04-17,Crusaders,Cheetahs,45,6,,1.01,40.83,13.5,10
2010-04-17,Blues,Force,38,17,,1.26,23.14,3.76,10
2010-04-16,Brumbies,Hurricanes,13,23,,1.47,21.14,2.62,10
2010-04-16,Chiefs,Stormers,15,49,,2.07,18.43,1.76,10
2010-10-04,Lions,Reds,26,41,,3.14,21.14,1.36,10
2010-10-04,Brumbies,Cheetahs,61,15,,1.04,32.0,8.89,10
2010-10-04,Crusaders,Waratahs,20,13,,1.28,22.86,3.54,10
2010-10-04,Blues,Stormers,21,33,,1.36,22.14,3.04,10
2010-10-04,Highlanders,Force,27,41,,1.38,21.57,2.98,10
2010-09-04,Chiefs,Bulls,19,33,,1.8,19.67,2.0,10
2010-03-04,Sharks,Reds,30,28,,1.51,20.29,2.5,10
2010-03-04,Waratahs,Cheetahs,40,17,,1.09,29.43,6.54,10
2010-03-04,Chiefs,Highlanders,27,21,,1.2,23.14,4.28,10
2010-03-04,Blues,Bulls,32,17,,1.88,18.0,1.92,10
2010-02-04,Force,Stormers,16,15,,3.29,21.86,1.32,10
2010-02-04,Hurricanes,Crusaders,26,26,,2.36,19.29,1.57,10
2010-03-27,Force,Bulls,15,28,,4.84,25.14,1.17,10
2010-03-27,Waratahs,Blues,39,32,,1.62,18.86,2.27,10
2010-03-27,Hurricanes,Sharks,26,29,,1.46,20.43,2.65,10
2010-03-26,Cheetahs,Reds,10,31,,1.98,18.57,1.83,10
2010-03-26,Brumbies,Chiefs,30,23,,1.64,18.86,2.24,10
2010-03-26,Highlanders,Lions,39,29,,1.12,30.17,5.78,10
2010-03-20,Stormers,Cheetahs,21,8,,1.19,22.29,4.55,10
2010-03-20,Force,Waratahs,10,14,,4.28,21.86,1.21,10
2010-03-20,Highlanders,Sharks,16,30,,2.08,18.0,1.75,10
2010-03-20,Crusaders,Lions,46,19,,1.01,36.25,13.0,10
2010-03-19,Bulls,Hurricanes,19,18,,1.13,26.29,5.61,10
2010-03-19,Blues,Brumbies,39,34,,1.67,18.71,2.19,10
2010-03-14,Reds,Force,50,10,,1.31,22.57,3.38,10
2010-03-13,Stormers,Hurricanes,37,13,,1.51,20.0,2.52,10
2010-03-13,Bulls,Highlanders,50,35,,1.03,35.71,10.21,10
2010-03-13,Brumbies,Sharks,24,22,,1.25,22.71,3.76,10
2010-12-03,Waratahs,Lions,73,12,,1.08,32.17,7.25,10
2010-12-03,Chiefs,Crusaders,19,26,,2.21,19.14,1.66,10
2010-06-03,Cheetahs,Hurricanes,28,12,,2.67,18.33,1.47,10
2010-06-03,Stormers,Highlanders,33,0,,1.35,20.17,3.16,10
2010-06-03,Waratahs,Sharks,25,21,,1.27,22.0,3.61,10
2010-06-03,Crusaders,Blues,33,20,,1.21,21.43,4.27,10
2010-05-03,Brumbies,Lions,24,13,,1.04,33.67,9.67,10
2010-05-03,Chiefs,Reds,18,23,,1.06,28.29,7.86,10
2010-02-27,Bulls,Waratahs,48,38,,1.13,27.57,5.34,10
2010-02-27,Cheetahs,Highlanders,24,31,,1.47,19.57,2.64,10
2010-02-27,Force,Chiefs,19,37,,3.1,21.0,1.36,10
2010-02-27,Reds,Blues,18,27,,1.67,18.29,2.19,10
2010-02-27,Hurricanes,Lions,33,18,,1.02,40.33,11.5,10
2010-02-26,Stormers,Brumbies,17,19,,1.53,19.71,2.47,10
2010-02-26,Crusaders,Sharks,35,6,,1.15,25.57,5.1,10
2010-02-20,Stormers,Waratahs,27,6,,1.42,19.57,2.84,10
2010-02-20,Bulls,Brumbies,50,32,,1.38,20.43,2.99,10
2010-02-20,Hurricanes,Force,47,22,,1.06,32.14,7.9,10
2010-02-19,Lions,Chiefs,65,72,,3.54,21.43,1.29,10
2010-02-19,Sharks,Cheetahs,20,25,,1.25,22.29,3.8,10
2010-02-19,Reds,Crusaders,41,20,,4.47,24.33,1.19,10
2010-02-19,Highlanders,Blues,15,19,,1.97,19.0,1.85,10
2010-02-13,Sharks,Chiefs,18,19,Y,1.45,21.0,2.69,10
2010-02-13,Lions,Stormers,13,26,Y,3.22,22.67,1.34,10
2010-02-13,Reds,Waratahs,28,30,Y,2.71,20.33,1.45,10
2010-02-13,Crusaders,Highlanders,32,17,,1.14,29.67,5.5,10
2010-12-02,Cheetahs,Bulls,34,51,,4.03,23.33,1.23,10
2010-12-02,Force,Brumbies,15,24,,2.57,21.0,1.49,10
2010-12-02,Blues,Hurricanes,20,34,,2.12,19.67,1.72,10
2009-05-30,Bulls,Chiefs,61,17,,1.37,20.0,3.09,10
2009-05-23,Bulls,Crusaders,36,23,,1.43,21.33,2.83,10
2009-05-22,Chiefs,Hurricanes,14,10,,1.85,17.6,1.94,10
2009-05-16,Sharks,Bulls,26,27,,2.08,19.0,1.73,10
2009-05-16,Cheetahs,Stormers,22,28,,1.78,19.17,2.02,10
2009-05-16,Force,Highlanders,33,28,,1.21,23.0,4.1,10
2009-05-16,Reds,Hurricanes,28,37,,5.7,30.17,1.11,10
2009-05-16,Blues,Crusaders,13,15,,2.57,21.33,1.49,10
2009-05-15,Lions,Waratahs,33,38,,2.67,21.5,1.46,10
2009-05-15,Chiefs,Brumbies,10,7,,1.23,23.5,4.03,10
2009-09-05,Stormers,Force,25,24,,2.1,17.83,1.73,10
2009-09-05,Bulls,Cheetahs,29,20,,1.1,29.83,6.17,10
2009-09-05,Sharks,Waratahs,12,16,,1.41,20.17,2.85,10
2009-09-05,Brumbies,Blues,37,15,,1.5,20.33,2.53,10
2009-09-05,Chiefs,Hurricanes,16,8,,1.82,17.83,1.97,10
2009-08-05,Lions,Highlanders,27,22,,1.92,17.2,1.86,10
2009-08-05,Crusaders,Reds,32,12,,1.06,34.17,7.63,10
2009-02-05,Stormers,Chiefs,14,28,,2.02,18.83,1.77,10
2009-02-05,Bulls,Force,32,29,,1.29,23.17,3.47,10
2009-02-05,Sharks,Highlanders,23,15,,1.12,28.33,5.75,10
2009-02-05,Reds,Brumbies,13,52,,1.94,17.83,1.86,10
2009-01-05,Cheetahs,Waratahs,10,18,,2.16,18.83,1.69,10
2009-01-05,Lions,Crusaders,20,32,,2.52,20.67,1.5,10
2009-01-05,Hurricanes,Blues,45,27,,1.26,24.33,3.69,10
2009-04-25,Bulls,Chiefs,33,27,,1.5,20.67,2.55,10
2009-04-25,Cheetahs,Crusaders,20,13,,3.43,23.33,1.29,10
2009-04-25,Hurricanes,Brumbies,56,7,,1.31,22.5,3.32,10
2009-04-25,Blues,Reds,24,31,,1.09,31.5,6.37,10
2009-04-24,Force,Lions,55,14,,1.23,24.67,4.08,10
2009-04-24,Highlanders,Stormers,11,18,,1.43,22.17,2.78,10
2009-04-18,Sharks,Crusaders,10,13,,1.4,21.5,2.86,10
2009-04-18,Cheetahs,Chiefs,10,28,,2.82,21.83,1.41,10
2009-04-18,Waratahs,Force,14,15,,1.55,19.33,2.41,10
2009-04-18,Reds,Lions,20,31,,1.36,22.0,3.08,10
2009-04-18,Hurricanes,Stormers,34,11,,1.28,23.0,3.55,10
2009-04-17,Brumbies,Bulls,32,31,,1.7,19.17,2.12,10
2009-04-17,Blues,Highlanders,26,6,,1.32,22.17,3.3,10
2009-11-04,Cheetahs,Sharks,31,6,,5.84,31.17,1.11,10
2009-11-04,Waratahs,Bulls,6,20,,1.61,20.0,2.26,10
2009-11-04,Highlanders,Reds,24,19,,1.35,22.67,3.08,10
2009-10-04,Force,Hurricanes,27,28,,1.89,18.0,1.9,10
2009-10-04,Blues,Lions,36,12,,1.09,29.83,6.58,10
2009-04-04,Cheetahs,Brumbies,27,40,,2.33,19.83,1.58,10
2009-04-04,Waratahs,Stormers,12,6,,1.42,22.0,2.79,10
2009-04-04,Chiefs,Lions,36,29,,1.03,38.17,9.83,10
2009-04-04,Sharks,Hurricanes,33,17,,1.38,22.0,2.94,10
2009-03-04,Crusaders,Bulls,16,13,,1.6,20.0,2.28,10
2009-03-28,Lions,Hurricanes,32,38,,2.56,21.0,1.49,10
2009-03-28,Sharks,Brumbies,35,14,,1.2,24.67,4.27,10
2009-03-28,Reds,Chiefs,26,50,,2.3,19.0,1.6,10
2009-03-28,Crusaders,Stormers,11,7,,1.38,21.83,2.95,10
2009-03-28,Highlanders,Bulls,36,12,,2.52,20.67,1.51,10
2009-03-27,Blues,Waratahs,22,27,,1.46,21.0,2.64,10
2009-03-21,Lions,Brumbies,25,17,,2.29,20.0,1.59,10
2009-03-21,Force,Sharks,10,22,,2.18,19.4,1.67,10
2009-03-21,Waratahs,Crusaders,13,17,,1.49,20.6,2.56,10
2009-03-21,Chiefs,Blues,63,34,,1.9,18.4,1.88,10
2009-03-21,Highlanders,Cheetahs,32,8,,1.13,27.4,5.4,10
2009-03-20,Hurricanes,Bulls,14,19,,1.46,21.0,2.65,10
2009-03-14,Stormers,Lions,56,18,,1.26,21.67,3.72,10
2009-03-14,Reds,Sharks,25,13,,2.92,20.33,1.4,10
2009-03-14,Highlanders,Chiefs,10,14,,2.29,19.5,1.6,10
2009-03-14,Crusaders,Force,23,23,,1.56,19.17,2.4,10
2009-03-13,Brumbies,Waratahs,21,11,,1.91,18.0,1.89,10
2009-03-13,Blues,Cheetahs,46,12,,1.04,34.5,8.63,10
2009-07-03,Bulls,Stormers,14,10,,1.33,22.0,3.24,10
2009-07-03,Highlanders,Crusaders,6,0,,2.82,20.67,1.41,10
2009-07-03,Blues,Sharks,31,35,,1.75,18.17,2.06,10
2009-07-03,Hurricanes,Cheetahs,29,12,,1.05,33.2,8.15,10
2009-02-14,Stormers,Sharks,15,20,,2.02,18.4,1.77,10
2009-02-14,Hurricanes,Waratahs,22,26,,1.37,21.4,3.02,10
2009-02-14,Crusaders,Chiefs,19,13,,1.32,21.4,3.29,10
2009-02-13,Lions,Cheetahs,34,28,,1.59,20.2,2.3,10
2009-02-13,Force,Blues,19,25,,2.03,19.4,1.78,10
2009-02-13,Highlanders,Brumbies,31,33,,2.21,20.0,1.64,10
